,Rating,Reviews,Ratings
830,3.6 out of 5,"The sound is overall good except that the bass is not high, but serves the purpose well to listen to occasional youtube videos on laptop as the built in laptop speakers are not usually very loud. This is made in India and I prefer it over any Chinese speaker like F&D which didn't last very long. If you specifically want to listen to high quality music, look for a more powerful speaker - at least 15 watts with woofer.",3.6
831,3.6 out of 5,"The sound is overall good except that the bass is not high, but serves the purpose well to listen to occasional youtube videos on laptop as the built in laptop speakers are not usually very loud. This is made in India and I prefer it over any Chinese speaker like F&D which didn't last very long. If you specifically want to listen to high quality music, look for a more powerful speaker - at least 15 watts with woofer.",3.6
832,3.6 out of 5,"The sound is overall good except that the bass is not high, but serves the purpose well to listen to occasional youtube videos on laptop as the built in laptop speakers are not usually very loud. This is made in India and I prefer it over any Chinese speaker like F&D which didn't last very long. If you specifically want to listen to high quality music, look for a more powerful speaker - at least 15 watts with woofer.",3.6
833,3.3 out of 5,"The sound is overall good except that the bass is not high, but serves the purpose well to listen to occasional youtube videos on laptop as the built in laptop speakers are not usually very loud. This is made in India and I prefer it over any Chinese speaker like F&D which didn't last very long. If you specifically want to listen to high quality music, look for a more powerful speaker - at least 15 watts with woofer.",3.3
834,3.3 out of 5,"Well writing this review after thoroughly testing each feature.
It is an awesome product at this range and I bet you can't find something better and beautiful than this.
The build quality is way beyond what i expected.
It's a powerhouse with RGB Effects.
Especially the rich bass it has (with bluetooth connection through my smart phone), the audio quality is awesome and is very pleasant to listen.

FM radio works well but has little distortion in some channels (maybe had to fix the antenna outdoors) but it’s still give good output.
Bluetooth linking is the quickest !! It connects without any issues and has the best quality output
Very satisfied with the quality.
Just go for it👍",3.3
835,3.3 out of 5,"Well writing this review after thoroughly testing each feature.
It is an awesome product at this range and I bet you can't find something better and beautiful than this.
The build quality is way beyond what i expected.
It's a powerhouse with RGB Effects.
Especially the rich bass it has (with bluetooth connection through my smart phone), the audio quality is awesome and is very pleasant to listen.

FM radio works well but has little distortion in some channels (maybe had to fix the antenna outdoors) but it’s still give good output.
Bluetooth linking is the quickest !! It connects without any issues and has the best quality output
Very satisfied with the quality.
Just go for it👍",3.3
836,3.3 out of 5,"Well writing this review after thoroughly testing each feature.
It is an awesome product at this range and I bet you can't find something better and beautiful than this.
The build quality is way beyond what i expected.
It's a powerhouse with RGB Effects.
Especially the rich bass it has (with bluetooth connection through my smart phone), the audio quality is awesome and is very pleasant to listen.

FM radio works well but has little distortion in some channels (maybe had to fix the antenna outdoors) but it’s still give good output.
Bluetooth linking is the quickest !! It connects without any issues and has the best quality output
Very satisfied with the quality.
Just go for it👍",3.3
837,3.7 out of 5,"Well writing this review after thoroughly testing each feature.
It is an awesome product at this range and I bet you can't find something better and beautiful than this.
The build quality is way beyond what i expected.
It's a powerhouse with RGB Effects.
Especially the rich bass it has (with bluetooth connection through my smart phone), the audio quality is awesome and is very pleasant to listen.

FM radio works well but has little distortion in some channels (maybe had to fix the antenna outdoors) but it’s still give good output.
Bluetooth linking is the quickest !! It connects without any issues and has the best quality output
Very satisfied with the quality.
Just go for it👍",3.7
838,3.7 out of 5,"The speakers quality is good and easy to fix anywhere in any type of place the product is actually worth and tha main thing is sound as compared to rupees which is 680 the sound quality is very good, means outstanding because when I gave full sound my neighborhood has angered on me how much sound you making so the volume range of this speaker should kept in medium",3.7
839,3.7 out of 5,"The speakers quality is good and easy to fix anywhere in any type of place the product is actually worth and tha main thing is sound as compared to rupees which is 680 the sound quality is very good, means outstanding because when I gave full sound my neighborhood has angered on me how much sound you making so the volume range of this speaker should kept in medium",3.7
840,3.7 out of 5,"The speakers quality is good and easy to fix anywhere in any type of place the product is actually worth and tha main thing is sound as compared to rupees which is 680 the sound quality is very good, means outstanding because when I gave full sound my neighborhood has angered on me how much sound you making so the volume range of this speaker should kept in medium",3.7
841,2.6 out of 5,"The speakers quality is good and easy to fix anywhere in any type of place the product is actually worth and tha main thing is sound as compared to rupees which is 680 the sound quality is very good, means outstanding because when I gave full sound my neighborhood has angered on me how much sound you making so the volume range of this speaker should kept in medium",2.6
842,2.6 out of 5,Awesome.,2.6
843,2.6 out of 5,Awesome.,2.6
844,2.6 out of 5,Awesome.,2.6
845,3 out of 5,Awesome.,3
846,3 out of 5,The sound is clear and high volume,3
847,3 out of 5,The sound is clear and high volume,3
848,3 out of 5,The sound is clear and high volume,3
849,3.7 out of 5,The sound is clear and high volume,3.7
850,3.7 out of 5,"Seller: Obage Home Theatres
Price: 4399/-
Delivery: 5 days, Free, Bangalore
Package: Came in carton box, well protected, No damage
Returnable: Yes
Warranty: 1 Year

This is not for Audiophile freaks. This is for those who on tight budget but want some quality audio

Product package contains 2 Speaker towers, 3.5mm to 3.5mm Jack, 3.5mm to RCA, RCA to RCA (male), Remote with battery, User manual & Warranty Card. Supported sources are Bluetooth, Line In (AUX), FM Radio, USB/SD-MMC.

Highlights:
~~~~~~~~~
♦ FM Radio support with Aerial cable
♦ On-board buttons and a small LED display (For Volume, EQ, Mode)
♦ In-Built EQ modes (Jazz, Classic, Pop, Rock and couple more) - WORKS ONLY FOR BLUETOOTH & USB/SD
♦ USB/SD-MMC works on 32GB SD Card, resumes play exactly at same time after power failure
♦ Bluetooth range is good, works 10 feet about, Remote range is only about 5 feet
♦ 1 Year Warranty, Made in India

Audio Quality:
~~~~~~~~~~~~
♦ Highs are very crispy, no distortion up to 80% of volume (I turn down my treble control on Mobile slightly for even more comfortable listening)
♦ Bass gets as low as 50Hz, clear to the most part on Solo Bass(To get proper harmonics, need to take care of room acoustics)
♦ Bass is not boomy or muddy, clear but does not have rumbling effect like a Real Sub
♦ Bass is not as tight as say a Bookshelf, but clear and well controlled till 80% of Bass Volume
♦ Vocals are clear but dull, noticeably (3 inch driver's freq resp is more on highs)
♦ Background noise is very minimum on Bluetooth, but slight hum on Line-in (Perhaps due to my TV)
♦ USB/SD Playback volume is slightly louder than on Bluetooth
♦ Audio is NOT loud probably for Bed-room types, but perfect for long time listening!

Who should buy?
~~~~~~~~~~~~~~
1. For listening Instruments and musics
2. For classical musics (Beethoven)
3. Jazz lovers
4. Bass lovers (Who are On low budget!)

--> Don't forget to Burn-in

Overall, A slight bigger size of the driver could have helped for the Vocal (Or perhaps a 3-way system). But for this price, this is a perfect buy!. Hope this review is helpful!",3.7
851,3.7 out of 5,"Seller: Obage Home Theatres
Price: 4399/-
Delivery: 5 days, Free, Bangalore
Package: Came in carton box, well protected, No damage
Returnable: Yes
Warranty: 1 Year

This is not for Audiophile freaks. This is for those who on tight budget but want some quality audio

Product package contains 2 Speaker towers, 3.5mm to 3.5mm Jack, 3.5mm to RCA, RCA to RCA (male), Remote with battery, User manual & Warranty Card. Supported sources are Bluetooth, Line In (AUX), FM Radio, USB/SD-MMC.

Highlights:
~~~~~~~~~
♦ FM Radio support with Aerial cable
♦ On-board buttons and a small LED display (For Volume, EQ, Mode)
♦ In-Built EQ modes (Jazz, Classic, Pop, Rock and couple more) - WORKS ONLY FOR BLUETOOTH & USB/SD
♦ USB/SD-MMC works on 32GB SD Card, resumes play exactly at same time after power failure
♦ Bluetooth range is good, works 10 feet about, Remote range is only about 5 feet
♦ 1 Year Warranty, Made in India

Audio Quality:
~~~~~~~~~~~~
♦ Highs are very crispy, no distortion up to 80% of volume (I turn down my treble control on Mobile slightly for even more comfortable listening)
♦ Bass gets as low as 50Hz, clear to the most part on Solo Bass(To get proper harmonics, need to take care of room acoustics)
♦ Bass is not boomy or muddy, clear but does not have rumbling effect like a Real Sub
♦ Bass is not as tight as say a Bookshelf, but clear and well controlled till 80% of Bass Volume
♦ Vocals are clear but dull, noticeably (3 inch driver's freq resp is more on highs)
♦ Background noise is very minimum on Bluetooth, but slight hum on Line-in (Perhaps due to my TV)
♦ USB/SD Playback volume is slightly louder than on Bluetooth
♦ Audio is NOT loud probably for Bed-room types, but perfect for long time listening!

Who should buy?
~~~~~~~~~~~~~~
1. For listening Instruments and musics
2. For classical musics (Beethoven)
3. Jazz lovers
4. Bass lovers (Who are On low budget!)

--> Don't forget to Burn-in

Overall, A slight bigger size of the driver could have helped for the Vocal (Or perhaps a 3-way system). But for this price, this is a perfect buy!. Hope this review is helpful!",3.7
